Project,Country,Date,Site,Latitude,Longitude,Species,Bag_number,Genotype,Cookie_no,Sophie,Condition,Tank_color,Temperature,PAM1,PAM2,Pam_value,comments,Timepoint
ESA,TUT,20260213,7,-14.24378,-170.66918,AABR,2,4,4,AABR4,wild,4-yellow,39,,,0.13,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AHYA,32,1,5,AHYA1,wild,4-yellow,39,,,0.042,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AABR,16,5,6,AABR5,wild,4-yellow,39,,,0.058,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AABR,1,6,7,AABR6,wild,4-yellow,39,,,0.048,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,33,1,8,AGLO1,wild,4-yellow,39,,,0.063,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,29,2,9,AGLO2,wild,4-yellow,39,,,0.063,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,22,3,10,AGLO3,wild,4-yellow,39,,,0.106,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,34,4,11,AGLO4,wild,4-yellow,39,,,0.013,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,35,5,12,AGLO5,wild,4-yellow,39,,,0.014,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,3,6,13,AGLO6,wild,4-yellow,39,,,0.098,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,31,7,14,AGLO7,wild,4-yellow,39,,,0.131,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,30,8,15,AGLO8,wild,4-yellow,39,,,0.074,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,21,9,16,AGLO9,wild,4-yellow,39,,,0.026,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,5,10,17,AGLO10,wild,4-yellow,39,,,0.096,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,23,11,18,AGLO11,wild,4-yellow,39,,,0.119,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AABR,26,1,1,AABR1,wild,5-orange,35,,,0.593,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AABR,27,2,2,AABR2,wild,5-orange,35,,,0.616,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AABR,28,3,3,AABR3,wild,5-orange,35,,,0.657,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AABR,2,4,4,AABR4,wild,5-orange,35,,,0.643,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AHYA,32,1,5,AHYA1,wild,5-orange,35,,,0.644,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AABR,16,5,6,AABR5,wild,5-orange,35,,,0.629,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AABR,1,6,7,AABR6,wild,5-orange,35,,,0.64,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,33,1,8,AGLO1,wild,5-orange,35,,,0.622,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,29,2,9,AGLO2,wild,5-orange,35,,,0.628,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,22,3,10,AGLO3,wild,5-orange,35,,,0.608,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,34,4,11,AGLO4,wild,5-orange,35,,,0.563,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,35,5,12,AGLO5,wild,5-orange,35,,,0.596,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,3,6,13,AGLO6,wild,5-orange,35,,,0.592,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,31,7,14,AGLO7,wild,5-orange,35,,,0.551,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,30,8,15,AGLO8,wild,5-orange,35,,,0.622,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,21,9,16,AGLO9,wild,5-orange,35,,,0.54,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,5,10,17,AGLO10,wild,5-orange,35,,,0.584,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,23,11,18,AGLO11,wild,5-orange,35,,,0.591,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AABR,26,1,1,AABR1,wild,6-brown,36,,,0.671,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AABR,27,2,2,AABR2,wild,6-brown,36,,,0.64,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AABR,28,3,3,AABR3,wild,6-brown,36,,,0.647,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AABR,2,4,4,AABR4,wild,6-brown,36,,,0.736,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AHYA,32,1,5,AHYA1,wild,6-brown,36,,,0.645,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AABR,16,5,6,AABR5,wild,6-brown,36,,,0.574,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AABR,1,6,7,AABR6,wild,6-brown,36,,,0.612,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,33,1,8,AGLO1,wild,6-brown,36,,,0.618,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,29,2,9,AGLO2,wild,6-brown,36,,,0.636,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,22,3,10,AGLO3,wild,6-brown,36,,,0.571,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,34,4,11,AGLO4,wild,6-brown,36,,,0.55,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,35,5,12,AGLO5,wild,6-brown,36,,,0.68,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,3,6,13,AGLO6,wild,6-brown,36,,,0.559,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,31,7,14,AGLO7,wild,6-brown,36,,,0.537,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,30,8,15,AGLO8,wild,6-brown,36,,,0.613,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,21,9,16,AGLO9,wild,6-brown,36,,,0.606,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,5,10,17,AGLO10,wild,6-brown,36,,,0.664,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,23,11,18,AGLO11,wild,6-brown,36,,,0.601,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AABR,26,1,1,AABR1,wild,7-grey,34,,,0.65,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AABR,27,2,2,AABR2,wild,7-grey,34,,0.657,0.641,weird stepwise graph;  re-PAMed and curve improved,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AABR,28,3,3,AABR3,wild,7-grey,34,,,0.655,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AABR,2,4,4,AABR4,wild,7-grey,34,,,0.637,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AHYA,32,1,5,AHYA1,wild,7-grey,34,,,0.662,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AABR,16,5,6,AABR5,wild,7-grey,34,,,0.631,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AABR,1,6,7,AABR6,wild,7-grey,34,,,0.682,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,33,1,8,AGLO1,wild,7-grey,34,,,0.653,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,29,2,9,AGLO2,wild,7-grey,34,,,0.662,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,22,3,10,AGLO3,wild,7-grey,34,,,0.636,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,34,4,11,AGLO4,wild,7-grey,34,,,0.632,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,35,5,12,AGLO5,wild,7-grey,34,,,0.663,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,3,6,13,AGLO6,wild,7-grey,34,,0.625,0.624,weird stepwise graph:  re-PAMed and curve improved,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,31,7,14,AGLO7,wild,7-grey,34,,,0.669,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,30,8,15,AGLO8,wild,7-grey,34,,,0.661,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,21,9,16,AGLO9,wild,7-grey,34,,,0.636,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,5,10,17,AGLO10,wild,7-grey,34,,,0.664,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,23,11,18,AGLO11,wild,7-grey,34,,,0.656,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AABR,26,1,1,AABR1,wild,8-purple,38,,,0.461,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AABR,27,2,2,AABR2,wild,8-purple,38,,,0.475,weird stepwise graph,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AABR,28,3,3,AABR3,wild,8-purple,38,,,0.477,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AABR,2,4,4,AABR4,wild,8-purple,38,,,0.382,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AHYA,32,1,5,AHYA1,wild,8-purple,38,,,0.384,weird stepwise graph,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AABR,16,5,6,AABR5,wild,8-purple,38,,,0.303,weird stepwise graph,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AABR,1,6,7,AABR6,wild,8-purple,38,,,0.359,weird stepwise graph,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,33,1,8,AGLO1,wild,8-purple,38,,,0.356,weird stepwise graph,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,29,2,9,AGLO2,wild,8-purple,38,,,0.385,weird stepwise graph,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,22,3,10,AGLO3,wild,8-purple,38,,,0.497,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,34,4,11,AGLO4,wild,8-purple,38,,,0.394,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,35,5,12,AGLO5,wild,8-purple,38,,,0.303,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,3,6,13,AGLO6,wild,8-purple,38,,,0.5,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,31,7,14,AGLO7,wild,8-purple,38,,,0.506,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,30,8,15,AGLO8,wild,8-purple,38,,,0.413,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,21,9,16,AGLO9,wild,8-purple,38,,,0.413,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,5,10,17,AGLO10,wild,8-purple,38,,,0.406,,420
ESA,TUT,20260213,7,-14.24378,-170.66918,AGLO,23,11,18,AGLO11,wild,8-purple,38,,,0.402,,420
